"class","timestamp","bounding_box_coordinate_1","bounding_box_coordinate_2","bounding_box_coordinate_3","bounding_box_coordinate_4","confidence"
bird,"83",563.12,804.27,625.32,874.24,0.29
bird,"83",1353.95,724.12,1407.47,801.85,0.29
bird,"83",1090.73,841.84,1171.08,931.87,0.29
bird,"83",1752.06,654.38,1828.29,710.61,0.29
bird,"83",0.0,735.32,62.14,831.24,0.28
bird,"83",277.9,590.26,346.11,656.49,0.26
bird,"83",349.11,632.67,409.11,703.47,0.26
bird,"8300",479.03,525.63,637.87,733.82,0.56
bird,"8300",892.11,887.24,1018.07,1049.68,0.51
bird,"8300",1492.95,842.34,1610.61,966.58,0.49
bird,"8300",1443.76,671.37,1503.71,738.39,0.49
bird,"8300",1734.36,1012.74,1846.11,1080.0,0.44
bird,"8300",1316.78,776.72,1401.56,885.32,0.41
bird,"8300",641.82,359.74,698.68,510.47,0.38
bird,"8300",1324.32,886.89,1407.32,967.18,0.37
bird,"8300",745.38,851.16,837.58,932.04,0.37
bird,"8300",2.52,553.76,95.29,743.9,0.35
bird,"8300",1111.82,453.12,1278.91,547.32,0.33
bird,"8300",1617.18,588.95,1720.64,685.21,0.32
bird,"8300",700.29,402.52,797.92,531.9,0.32
bird,"8300",1101.36,825.68,1175.6,979.71,0.32
bird,"8300",1645.37,841.34,1726.47,928.29,0.32
bird,"8300",707.11,414.99,852.81,570.49,0.32
bird,"8300",114.22,550.24,253.98,692.9,0.27
bird,"8300",1709.84,720.29,1793.65,890.93,0.26
bird,"834",1669.45,1000.68,1866.93,1080.0,0.61
bird,"834",727.43,840.4,845.76,929.23,0.6
bird,"834",894.42,755.72,988.84,871.48,0.6
bird,"834",547.88,799.28,649.74,874.89,0.58
bird,"834",0.0,743.51,147.83,839.89,0.58
bird,"834",828.77,888.26,937.66,960.78,0.57
bird,"834",472.33,887.35,561.99,971.35,0.55
bird,"834",1007.16,906.1,1147.96,1003.72,0.53
bird,"834",1826.24,964.96,1919.34,1052.65,0.53
bird,"834",1515.72,809.74,1582.74,890.35,0.53
bird,"834",320.31,876.94,456.06,970.24,0.48
bird,"834",676.48,798.29,763.67,877.09,0.47
bird,"834",153.11,603.02,227.46,677.24,0.45
bird,"834",1441.4,747.06,1538.48,820.22,0.44
bird,"834",1506.49,651.99,1562.19,731.88,0.43
bird,"834",1713.36,886.09,1802.04,959.64,0.43
bird,"834",244.83,867.06,312.29,965.15,0.42
bird,"834",387.52,727.41,518.48,805.91,0.42
bird,"834",983.52,817.84,1048.72,892.02,0.38
bird,"834",1180.14,815.88,1342.25,920.5,0.38
bird,"834",439.47,817.96,542.71,897.18,0.34
bird,"834",1837.33,722.61,1918.29,815.4,0.31
bird,"834",342.32,639.13,465.5,705.54,0.3
bird,"834",1614.04,715.83,1714.95,782.4,0.3
bird,"834",141.29,809.01,304.57,900.84,0.3
bird,"834",768.5,657.02,826.83,735.39,0.3
bird,"834",839.44,711.66,894.58,790.03,0.26
bird,"8342",1328.32,392.63,1596.92,517.88,0.67
bird,"8342",639.44,438.47,803.79,544.01,0.37
bird,"8342",1.61,895.84,172.08,1011.14,0.36
bird,"8342",0.0,928.42,61.53,1038.16,0.36
bird,"8342",1510.09,571.29,1610.4,665.83,0.34
bird,"8342",421.8,575.04,548.71,671.71,0.33
bird,"8342",872.3,875.58,1020.56,1023.88,0.33
bird,"8342",1007.71,433.58,1197.0,564.76,0.32
bird,"8342",1327.0,797.07,1407.08,968.26,0.3
bird,"8342",93.79,804.48,235.5,930.41,0.3
bird,"8342",735.5,814.56,845.05,935.51,0.25
bird,"8383",715.02,854.57,805.77,942.65,0.5
bird,"8383",1705.98,1015.4,1835.04,1080.0,0.48
bird,"8383",1444.99,672.37,1503.69,739.72,0.46
bird,"8383",444.6,596.19,612.37,760.26,0.45
bird,"8383",452.64,493.4,565.06,606.17,0.42
bird,"8383",1456.75,789.09,1579.06,897.78,0.39
bird,"8383",13.26,917.6,146.32,1006.37,0.35
bird,"8383",1308.9,781.54,1388.41,882.82,0.35
bird,"8383",850.68,888.26,1011.52,977.83,0.34
bird,"8383",1062.23,748.33,1133.72,869.72,0.33
bird,"8383",718.22,698.76,835.44,792.47,0.31
bird,"8383",1323.46,858.09,1395.1,941.33,0.3
bird,"8383",1599.46,787.23,1732.8,912.64,0.28
bird,"8383",685.95,338.89,774.93,513.56,0.28
bird,"8383",878.78,751.76,999.44,844.02,0.28
bird,"8383",835.91,664.64,955.87,758.74,0.27
bird,"8383",1563.72,690.49,1621.12,768.08,0.27
bird,"8425",1306.38,798.41,1462.84,917.14,0.42
bird,"8425",1442.48,757.12,1559.14,874.35,0.38
bird,"8425",710.39,445.61,955.48,559.95,0.38
bird,"8425",431.25,507.88,603.3,655.84,0.33
bird,"8425",947.91,560.94,1061.79,668.61,0.32
bird,"8425",390.09,865.06,537.6,1048.85,0.32
bird,"8425",717.57,600.39,776.32,672.2,0.31
bird,"8425",1858.69,670.06,1919.66,958.02,0.3
bird,"8425",340.54,444.74,471.61,552.08,0.3
bird,"8425",0.0,823.55,121.19,1007.63,0.29
bird,"8425",1353.81,389.39,1501.88,519.39,0.29
bird,"8425",1440.27,671.51,1506.73,744.02,0.28
bird,"8425",818.05,741.17,994.34,951.93,0.26
bird,"8425",255.52,485.86,395.36,659.39,0.26
bird,"8425",1076.5,426.22,1246.8,547.63,0.26
bird,"8425",695.28,856.36,797.28,942.66,0.26
bird,"8467",346.75,881.31,511.78,992.27,0.59
bird,"8467",1074.29,350.66,1211.91,470.22,0.58
bird,"8467",1277.66,280.13,1526.51,453.72,0.56
bird,"8467",60.1,850.45,188.18,947.3,0.55
bird,"8467",451.15,666.28,584.97,771.08,0.45
bird,"8467",0.54,888.18,88.49,1013.42,0.38
bird,"8467",772.22,601.14,899.67,728.03,0.38
bird,"8467",1846.6,808.43,1919.57,1021.84,0.35
bird,"8467",417.4,781.95,586.41,933.89,0.33
bird,"8467",664.22,852.58,804.24,950.52,0.32
bird,"8467",354.9,463.43,458.15,535.41,0.32
bird,"8467",989.96,729.14,1095.48,846.25,0.29
bird,"8467",619.67,637.82,762.35,775.49,0.29
bird,"8467",514.62,290.0,779.52,590.27,0.29
bird,"8467",1419.4,819.9,1540.9,1074.41,0.28
bird,"8467",1138.14,491.29,1258.12,598.72,0.27
bird,"8467",1423.42,725.03,1529.78,831.41,0.27
bird,"8467",295.22,683.59,428.05,812.39,0.25
bird,"8467",1550.8,645.79,1665.79,781.42,0.25
bird,"8508",36.38,842.58,171.85,946.42,0.49
bird,"8508",0.82,435.24,136.27,695.95,0.49
bird,"8508",366.8,340.31,460.22,489.67,0.45
bird,"8508",654.51,864.26,762.34,948.61,0.43
bird,"8508",1260.76,702.34,1323.67,770.46,0.37
bird,"8508",1282.53,781.23,1397.07,928.26,0.36
bird,"8508",1665.82,1024.21,1777.37,1080.0,0.32
bird,"8508",277.28,868.81,424.9,983.34,0.32
bird,"8508",414.49,453.14,582.31,602.37,0.31
bird,"8508",133.21,532.59,272.58,720.5,0.29
bird,"8508",1590.82,725.25,1707.8,825.19,0.29
bird,"8508",1379.56,980.92,1577.41,1079.78,0.28
bird,"8508",582.32,649.34,728.49,774.91,0.26
bird,"8508",1389.49,703.41,1523.38,835.79,0.25
bird,"8550",637.64,865.69,745.97,958.29,0.58
bird,"8550",19.17,847.62,165.3,949.86,0.51
bird,"8550",340.34,385.92,468.38,465.69,0.51
bird,"8550",143.54,716.63,301.14,837.42,0.46
bird,"8550",50.82,424.37,396.19,573.78,0.42
bird,"8550",587.33,584.87,717.97,779.37,0.4
bird,"8550",1380.18,919.42,1602.41,1076.15,0.38
bird,"8550",1587.4,362.97,1651.89,446.59,0.38
bird,"8550",1652.26,1023.26,1753.65,1080.0,0.35
bird,"8550",777.49,275.51,914.16,452.72,0.35
bird,"8550",1237.44,508.78,1384.34,668.75,0.34
bird,"8550",0.0,376.23,145.22,579.9,0.33
bird,"8550",509.42,462.93,677.73,617.69,0.33
bird,"8550",14.68,557.34,213.18,684.84,0.32
bird,"8550",1364.61,651.46,1444.48,769.8,0.31
bird,"8550",381.78,722.0,523.64,934.08,0.31
bird,"8550",716.39,446.53,886.29,678.46,0.31
bird,"8550",969.03,342.17,1125.17,439.46,0.3
bird,"8550",1057.5,512.9,1207.82,657.01,0.3
bird,"8550",732.48,713.03,911.33,860.27,0.29
bird,"8550",1262.32,705.26,1328.4,775.93,0.28
bird,"8550",74.04,289.47,355.25,538.55,0.27
bird,"8550",1382.44,585.12,1533.84,735.98,0.25
bird,"8592",1367.75,893.56,1554.44,1040.23,0.73
bird,"8592",5.93,841.67,151.32,953.61,0.62
bird,"8592",173.79,630.76,340.53,770.11,0.44
bird,"8592",145.16,416.4,301.39,608.28,0.43
bird,"8592",546.35,853.57,716.87,1080.0,0.41
bird,"8592",1191.92,713.1,1335.94,852.44,0.4
bird,"8592",1073.42,401.71,1261.94,514.69,0.38
bird,"8592",250.52,351.45,417.03,428.07,0.37
bird,"8592",0.6,470.98,163.42,654.3,0.37
bird,"8592",1856.54,784.34,1919.4,926.98,0.37
bird,"8592",1514.89,323.91,1666.97,466.96,0.36
bird,"8592",237.48,781.18,388.62,976.97,0.34
bird,"8592",1629.4,1026.78,1738.31,1080.0,0.33
bird,"8592",17.7,419.43,136.66,504.74,0.32
bird,"8592",63.77,544.61,191.69,679.99,0.31
bird,"8592",804.7,463.36,969.85,598.82,0.3
bird,"8592",790.77,909.43,1027.28,1076.96,0.3
bird,"8592",1719.11,610.25,1823.58,755.34,0.29
bird,"8592",699.08,693.91,884.17,834.96,0.27
bird,"8592",672.02,499.97,818.23,627.95,0.26
bird,"8592",56.45,726.67,344.74,865.94,0.26
bird,"8592",391.01,411.5,634.3,594.92,0.26
bird,"8592",738.47,138.87,1092.66,492.3,0.26
bird,"8592",1710.21,741.1,1786.59,822.93,0.25
bird,"8592",760.33,348.38,903.92,505.37,0.25
bird,"8634",0.8,853.24,139.49,957.67,0.57
bird,"8634",1272.3,829.33,1545.55,1006.07,0.55
bird,"8634",1599.05,659.53,1723.73,782.63,0.45
bird,"8634",506.44,603.63,625.18,735.5,0.42
bird,"8634",315.3,410.4,481.0,498.12,0.41
bird,"8634",1253.98,599.38,1407.06,775.45,0.39
bird,"8634",597.09,871.89,716.3,965.97,0.33
bird,"8634",748.08,763.52,866.25,861.0,0.29
bird,"8634",1017.19,736.35,1169.4,835.83,0.28
bird,"8634",1704.7,540.57,1821.17,679.52,0.27
bird,"8634",6.04,343.23,242.1,623.71,0.26
bird,"8634",432.69,485.16,582.2,627.35,0.26
bird,"8634",145.71,804.36,337.01,922.75,0.26
bird,"8634",620.48,489.98,766.55,592.12,0.25
bird,"8675",0.0,859.61,121.53,961.82,0.58
bird,"8675",394.88,404.06,610.18,608.31,0.54
bird,"8675",468.09,179.99,641.62,438.5,0.51
bird,"8675",1238.41,545.25,1383.34,671.59,0.49
bird,"8675",145.83,267.59,353.59,387.24,0.43
bird,"8675",286.7,239.07,449.42,434.15,0.4
bird,"8675",572.32,873.1,701.51,967.5,0.38
bird,"8675",1276.56,779.38,1506.73,933.44,0.37
bird,"8675",38.58,579.35,160.54,811.58,0.37
bird,"8675",1768.09,684.21,1919.96,872.31,0.36
bird,"8675",1146.91,793.18,1326.54,921.92,0.34
bird,"8675",697.31,722.92,922.18,1022.22,0.33
bird,"8675",14.45,352.09,209.64,510.24,0.32
bird,"8675",2.28,349.13,124.66,475.9,0.32
bird,"8675",338.78,803.61,469.35,953.44,0.31
bird,"8675",1470.77,306.79,1617.45,416.52,0.31
bird,"8675",623.8,493.19,805.2,674.49,0.28
bird,"8675",617.22,615.78,791.42,777.42,0.28
bird,"8675",446.24,629.4,635.38,746.59,0.27
bird,"8717",1253.4,749.92,1458.27,906.01,0.61
bird,"8717",231.93,339.92,373.18,456.63,0.53
bird,"8717",830.62,586.19,949.25,736.05,0.5
bird,"8717",2.34,324.08,194.23,616.84,0.48
bird,"8717",554.27,585.34,757.76,704.9,0.48
bird,"8717",1557.63,594.05,1696.85,708.4,0.45
bird,"8717",559.59,874.43,655.31,967.72,0.44
bird,"8717",125.87,946.57,379.18,1074.74,0.42
bird,"8717",1.75,623.01,175.01,777.69,0.39
bird,"8717",350.75,368.4,539.68,520.63,0.38
bird,"8717",625.57,819.53,771.54,961.79,0.38
bird,"8717",691.4,772.17,814.72,867.54,0.36
bird,"8717",1755.06,200.33,1895.31,328.28,0.34
bird,"8717",363.31,377.23,659.08,572.79,0.31
bird,"8717",467.14,171.13,639.83,433.01,0.3
bird,"8717",0.0,880.4,102.11,969.88,0.29
bird,"8717",609.03,294.09,740.24,389.28,0.29
bird,"8717",511.43,682.02,681.58,851.81,0.28
bird,"8717",1799.13,688.73,1918.98,818.3,0.27
bird,"8717",395.59,514.01,572.41,671.54,0.27
bird,"8717",1687.85,753.44,1757.31,839.27,0.26
bird,"8717",584.5,309.06,748.35,468.08,0.25
bird,"8759",1002.72,662.12,1098.02,734.38,0.63
bird,"8759",261.26,808.98,420.48,969.32,0.5
bird,"8759",1319.82,544.66,1395.09,598.54,0.47
bird,"8759",178.7,325.79,341.26,408.96,0.46
bird,"8759",1670.54,761.28,1754.31,838.97,0.45
bird,"8759",1138.33,697.71,1439.31,913.6,0.42
bird,"8759",781.2,629.23,943.1,713.23,0.41
bird,"8759",1612.41,217.44,1746.18,323.45,0.41
bird,"8759",424.39,394.2,683.72,574.11,0.39
bird,"8759",439.79,794.37,712.07,973.12,0.39
bird,"8759",0.76,557.49,123.67,701.6,0.38
bird,"8759",1616.4,712.26,1680.93,790.58,0.38
bird,"8759",409.54,570.04,665.06,766.67,0.38
bird,"8759",824.3,510.71,1001.47,674.52,0.37
bird,"8759",171.81,673.33,284.84,753.53,0.36
bird,"8759",1802.14,625.36,1919.36,818.39,0.34
bird,"8759",249.96,411.61,436.24,661.86,0.33
bird,"8759",1664.96,497.46,1750.77,627.7,0.33
bird,"8759",1869.2,763.84,1920.0,859.67,0.32
bird,"8759",1090.78,492.6,1219.17,667.67,0.31
bird,"8759",101.86,513.9,249.06,633.52,0.31
bird,"8759",1479.09,574.09,1598.12,672.0,0.31
bird,"8759",998.79,401.16,1114.69,531.97,0.31
bird,"8759",1572.79,561.38,1681.49,669.84,0.3
bird,"8759",1711.81,568.63,1816.28,751.43,0.3
bird,"8759",996.94,755.74,1147.54,840.03,0.29
bird,"8759",651.35,779.33,792.71,877.61,0.28
bird,"8759",0.45,770.04,116.4,909.34,0.28
bird,"8759",0.0,320.76,153.99,580.0,0.27
bird,"8759",0.0,921.38,168.84,1053.39,0.27
bird,"8759",1158.65,539.62,1290.82,672.51,0.27
bird,"876",895.09,757.72,987.64,870.51,0.59
bird,"876",725.45,837.86,847.74,929.17,0.59
bird,"876",1508.06,811.9,1597.52,893.95,0.56
bird,"876",1006.65,906.24,1149.95,1003.36,0.56
bird,"876",472.8,883.62,555.7,972.06,0.53
bird,"876",553.83,801.23,649.05,875.07,0.53
bird,"876",1831.8,961.35,1918.75,1045.96,0.52
bird,"876",7.13,739.58,149.38,832.5,0.52
bird,"876",1671.24,998.77,1872.54,1080.0,0.47
bird,"876",1507.27,658.74,1565.49,735.12,0.47
bird,"876",822.97,891.7,928.84,959.78,0.47
bird,"876",677.62,801.28,763.08,877.85,0.45
bird,"876",1437.39,748.93,1539.92,821.2,0.41
bird,"876",1179.03,818.54,1342.25,920.09,0.4
bird,"876",1715.31,888.55,1804.32,962.35,0.39
bird,"876",1607.99,712.38,1735.66,783.59,0.38
bird,"876",305.61,878.17,451.88,968.63,0.38
bird,"876",440.09,817.5,540.39,893.46,0.35
bird,"876",148.77,603.46,222.25,676.02,0.34
bird,"876",249.31,873.74,311.55,965.09,0.34
bird,"876",842.99,711.57,893.2,792.04,0.34
bird,"876",987.01,817.88,1051.02,892.21,0.33
bird,"876",393.02,729.0,518.25,805.4,0.33
bird,"876",1838.75,719.77,1918.47,815.97,0.31
bird,"876",131.5,809.63,303.37,901.24,0.28
bird,"876",1391.13,679.78,1488.47,743.11,0.27
bird,"876",344.11,638.53,465.16,706.84,0.25
bird,"8800",74.9,648.85,209.51,926.35,0.61
bird,"8800",520.01,891.59,642.05,991.96,0.55
bird,"8800",165.69,198.34,295.12,380.46,0.53
bird,"8800",973.44,652.79,1177.16,844.18,0.5
bird,"8800",1084.03,395.49,1268.05,588.73,0.49
bird,"8800",220.42,321.27,428.19,479.01,0.47
bird,"8800",722.81,601.17,892.98,732.58,0.44
bird,"8800",53.98,424.54,220.92,627.04,0.44
bird,"8800",395.86,502.5,600.82,639.02,0.43
bird,"8800",1133.8,624.77,1349.73,813.36,0.4
bird,"8800",596.3,776.94,775.73,868.55,0.4
bird,"8800",4.19,153.27,195.24,305.34,0.39
bird,"8800",1699.08,627.58,1913.12,765.73,0.39
bird,"8800",1213.72,791.24,1342.79,920.46,0.37
bird,"8800",1515.02,434.23,1679.16,661.79,0.35
bird,"8800",1758.9,345.35,1919.19,497.31,0.33
bird,"8800",0.0,363.5,149.93,464.01,0.33
bird,"8800",232.61,810.76,388.66,953.95,0.31
bird,"8800",250.34,105.4,467.38,254.07,0.29
bird,"8800",955.15,334.39,1136.42,520.04,0.26
bird,"8800",1392.42,244.64,1575.08,351.42,0.26
bird,"8800",368.96,385.02,533.79,492.86,0.25
bird,"8842",1064.43,603.05,1274.33,752.45,0.67
bird,"8842",585.59,786.13,758.65,887.45,0.66
bird,"8842",208.15,790.4,375.26,990.13,0.53
bird,"8842",1238.26,703.84,1322.35,784.48,0.46
bird,"8842",664.18,599.99,819.77,706.36,0.45
bird,"8842",1044.69,751.83,1142.41,838.4,0.43
bird,"8842",1172.57,787.1,1327.36,925.02,0.42
bird,"8842",974.37,673.13,1060.62,737.5,0.42
bird,"8842",0.41,823.44,158.31,972.52,0.42
bird,"8842",1527.17,979.21,1591.09,1079.45,0.41
bird,"8842",504.28,890.12,604.59,994.11,0.37
bird,"8842",770.24,548.84,881.05,651.36,0.36
bird,"8842",0.99,196.66,140.83,411.63,0.32
bird,"8842",1780.9,286.91,1917.95,478.83,0.31
bird,"8842",234.92,281.14,453.3,508.4,0.3
bird,"8842",1588.86,507.58,1919.06,778.42,0.29
bird,"8842",22.76,458.49,223.87,606.56,0.28
bird,"8842",959.88,770.8,1032.77,848.39,0.26
bird,"8884",178.52,828.77,351.87,961.82,0.49
bird,"8884",481.7,900.61,594.8,996.64,0.45
bird,"8884",1607.21,713.51,1726.66,814.55,0.43
bird,"8884",1499.66,931.59,1693.26,1077.68,0.41
bird,"8884",878.88,367.9,1145.57,562.64,0.41
bird,"8884",0.72,293.09,93.91,382.01,0.38
bird,"8884",164.36,341.39,377.37,466.62,0.36
bird,"8884",111.28,474.24,366.94,678.41,0.34
bird,"8884",244.86,182.81,421.14,359.03,0.33
bird,"8884",0.0,759.43,106.65,887.93,0.31
bird,"8884",1175.7,807.95,1318.84,925.11,0.3
bird,"8884",1697.68,564.62,1894.4,808.14,0.3
bird,"8884",564.54,791.25,735.96,887.16,0.29
bird,"8884",284.64,679.98,489.59,830.26,0.29
bird,"8884",105.59,645.41,330.43,776.1,0.28
bird,"8884",0.0,444.3,165.43,611.49,0.28
bird,"8884",1297.43,547.14,1371.67,604.71,0.27
bird,"8884",1802.96,631.71,1918.86,802.97,0.26
bird,"8926",1594.99,653.31,1726.12,789.66,0.57
bird,"8926",1787.81,595.5,1918.72,786.07,0.56
bird,"8926",1603.94,370.62,1708.23,531.94,0.53
bird,"8926",465.92,909.41,564.5,1003.72,0.51
bird,"8926",1213.92,773.03,1312.39,933.15,0.5
bird,"8926",1553.09,522.88,1775.69,673.75,0.48
bird,"8926",149.45,832.75,324.49,966.23,0.43
bird,"8926",169.78,466.71,393.65,732.66,0.42
bird,"8926",527.02,558.51,675.12,734.12,0.37
bird,"8926",873.71,454.35,1130.61,642.0,0.35
bird,"8926",600.44,799.85,704.1,898.84,0.32
bird,"8926",623.16,603.97,771.58,702.84,0.32
bird,"8926",1477.16,371.78,1600.27,561.45,0.3
bird,"8926",423.25,184.51,619.63,556.62,0.29
bird,"8926",659.6,131.86,920.72,520.88,0.27
bird,"8926",815.2,308.5,1040.97,462.26,0.27
bird,"8967",1222.36,673.95,1319.06,788.16,0.65
bird,"8967",127.93,847.38,311.32,983.65,0.54
bird,"8967",1014.43,781.83,1148.48,944.64,0.53
bird,"8967",752.7,298.09,989.33,608.39,0.52
bird,"8967",450.75,914.55,547.72,1004.65,0.5
bird,"8967",1173.1,793.44,1281.74,905.64,0.49
bird,"8967",1.83,384.82,216.43,514.74,0.46
bird,"8967",1603.89,649.1,1712.43,788.15,0.43
bird,"8967",494.15,798.61,601.42,883.97,0.43
bird,"8967",14.35,668.33,231.26,918.74,0.39
bird,"8967",862.36,620.84,1012.3,687.36,0.36
bird,"8967",929.96,702.77,1000.01,859.5,0.35
bird,"8967",0.0,198.05,228.29,510.0,0.34
bird,"8967",165.94,623.65,348.61,756.85,0.34
bird,"8967",1079.52,571.02,1155.63,631.9,0.32
bird,"8967",983.38,322.37,1200.62,461.03,0.3
bird,"8967",579.65,803.1,685.31,899.4,0.3
bird,"8967",1.77,635.1,218.04,784.18,0.26
bird,"8967",333.95,703.4,391.99,787.37,0.26
bird,"9009",1201.39,653.12,1331.38,776.46,0.63
bird,"9009",1601.91,694.39,1715.55,794.98,0.54
bird,"9009",1455.09,246.33,1721.29,566.65,0.52
bird,"9009",47.54,426.4,340.76,707.11,0.48
bird,"9009",708.57,603.84,767.29,676.89,0.45
bird,"9009",429.7,913.8,542.56,1015.53,0.44
bird,"9009",294.54,562.23,525.49,734.21,0.43
bird,"9009",463.62,658.12,649.35,849.82,0.42
bird,"9009",1068.52,572.39,1151.13,634.5,0.38
bird,"9009",1004.79,246.36,1192.85,444.09,0.37
bird,"9009",0.13,292.38,261.89,472.79,0.35
bird,"9009",592.77,383.87,912.02,536.84,0.31
bird,"9009",933.8,746.81,1136.26,880.65,0.31
bird,"9009",100.6,834.75,300.22,989.48,0.31
bird,"9009",1141.41,782.05,1265.74,872.8,0.29
bird,"9009",7.24,566.69,213.81,743.36,0.26
bird,"9009",1755.91,535.15,1917.36,690.63,0.25
bird,"9009",1479.68,600.56,1664.02,712.59,0.25
bird,"9051",1597.95,707.67,1723.53,795.22,0.72
bird,"9051",403.98,918.3,517.52,1017.88,0.53
bird,"9051",145.6,893.69,264.82,994.82,0.52
bird,"9051",1560.52,604.15,1652.44,686.64,0.47
bird,"9051",423.55,803.08,554.11,883.35,0.47
bird,"9051",546.51,810.87,654.58,915.37,0.46
bird,"9051",1048.09,382.91,1154.97,469.09,0.46
bird,"9051",3.27,98.34,222.9,344.04,0.36
bird,"9051",827.66,561.77,943.98,629.68,0.36
bird,"9051",1828.88,703.35,1919.65,795.25,0.36
bird,"9051",412.0,606.66,557.91,719.23,0.34
bird,"9051",1776.27,672.51,1917.53,782.42,0.32
bird,"9051",0.04,422.86,191.13,709.07,0.32
bird,"9051",1306.13,385.18,1659.73,530.92,0.31
bird,"9051",62.45,819.95,194.46,968.43,0.3
bird,"9051",335.43,705.65,396.96,793.4,0.3
bird,"9051",0.0,204.55,119.68,345.43,0.3
bird,"9051",1381.15,282.07,1525.88,414.11,0.28
bird,"9051",497.9,354.22,747.45,542.0,0.27
bird,"9051",1714.32,605.58,1781.53,688.58,0.27
bird,"9051",712.12,609.72,766.47,676.7,0.27
bird,"9051",893.58,794.6,1061.17,885.34,0.25
bird,"9092",853.27,584.5,935.69,793.67,0.63
bird,"9092",1602.0,712.97,1721.05,792.87,0.56
bird,"9092",529.99,817.61,634.02,915.54,0.52
bird,"9092",1057.23,564.87,1134.41,633.52,0.49
bird,"9092",1.37,603.35,134.22,762.81,0.49
bird,"9092",125.13,896.55,254.93,1003.33,0.48
bird,"9092",1169.56,541.89,1276.1,712.29,0.48
bird,"9092",386.8,918.48,516.33,1021.93,0.47
bird,"9092",1029.81,359.5,1126.41,434.57,0.45
bird,"9092",854.55,788.53,984.74,907.14,0.41
bird,"9092",1103.16,747.67,1236.3,823.0,0.4
bird,"9092",401.65,807.28,515.2,891.5,0.4
bird,"9092",1766.54,676.37,1862.37,758.69,0.36
bird,"9092",1018.9,772.3,1132.08,857.52,0.35
bird,"9092",701.25,549.79,864.85,672.28,0.34
bird,"9092",716.52,805.85,861.29,919.23,0.33
bird,"9092",218.01,259.69,375.11,372.67,0.3
bird,"9092",208.96,527.99,419.52,689.95,0.3
bird,"9092",37.97,799.99,181.25,974.17,0.3
bird,"9092",325.66,74.74,729.53,630.78,0.28
bird,"9092",1808.65,704.85,1915.01,799.19,0.26
bird,"9092",1273.62,551.3,1327.05,604.33,0.25
bird,"9134",1592.92,709.67,1717.73,794.92,0.72
bird,"9134",695.25,801.07,891.48,909.13,0.59
bird,"9134",507.1,822.19,610.19,919.72,0.58
bird,"9134",3.3,358.9,266.25,730.69,0.53
bird,"9134",364.12,800.6,493.54,894.84,0.51
bird,"9134",101.03,906.93,230.51,1007.21,0.5
bird,"9134",1018.68,760.7,1126.3,862.87,0.46
bird,"9134",801.69,707.26,940.54,801.29,0.45
bird,"9134",1639.49,258.47,1702.9,368.95,0.43
bird,"9134",1043.78,575.08,1141.4,641.48,0.43
bird,"9134",0.0,355.34,134.52,651.68,0.39
bird,"9134",228.8,682.48,417.13,864.67,0.38
bird,"9134",1122.73,574.95,1255.14,659.12,0.37
bird,"9134",3.37,786.86,152.45,979.09,0.37
bird,"9134",1835.49,108.51,1919.54,218.87,0.36
bird,"9134",1760.34,677.7,1842.41,755.81,0.36
bird,"9134",1377.9,479.43,1569.69,655.0,0.34
bird,"9134",366.85,924.65,482.97,1030.63,0.34
bird,"9134",1531.59,275.74,1604.75,379.74,0.33
bird,"9134",3.23,558.32,255.99,722.05,0.31
bird,"9134",1341.26,827.46,1473.28,1073.91,0.29
bird,"9134",1580.42,0.62,1687.63,65.66,0.28
bird,"9134",740.56,467.8,851.4,591.8,0.26
bird,"9134",1878.98,733.53,1920.0,815.87,0.25
bird,"9176",1591.58,712.3,1711.94,793.33,0.75
bird,"9176",323.19,806.23,472.27,900.54,0.65
bird,"9176",1023.55,581.61,1139.78,860.36,0.61
bird,"9176",567.17,805.62,808.86,925.69,0.52
bird,"9176",138.57,620.95,321.05,758.43,0.48
bird,"9176",1036.92,413.53,1232.09,492.16,0.47
bird,"9176",742.46,620.16,956.89,758.37,0.45
bird,"9176",1.69,186.57,375.59,591.41,0.44
bird,"9176",80.07,911.06,212.07,1009.34,0.43
bird,"9176",1633.06,567.6,1785.46,690.63,0.42
bird,"9176",1.08,800.24,124.41,977.4,0.41
bird,"9176",348.29,708.81,407.77,790.01,0.39
bird,"9176",1800.07,702.93,1909.75,799.21,0.38
bird,"9176",697.8,469.07,810.99,575.23,0.37
bird,"9176",341.14,930.04,459.59,1033.34,0.36
bird,"9176",1880.13,732.16,1920.0,820.35,0.36
bird,"9176",2.18,555.34,210.97,659.3,0.35
bird,"9176",1749.07,680.06,1826.01,754.93,0.3
bird,"9176",480.85,827.3,602.79,935.35,0.29
bird,"918",1501.79,813.11,1597.18,896.06,0.64
bird,"918",724.39,836.26,849.33,926.96,0.62
bird,"918",1006.72,907.97,1157.13,1002.93,0.6
bird,"918",896.5,759.36,987.19,869.12,0.57
bird,"918",474.78,883.7,555.29,974.86,0.56
bird,"918",559.79,801.7,652.1,875.01,0.53
bird,"918",815.79,897.96,926.05,964.97,0.52
bird,"918",1833.97,959.59,1919.79,1037.86,0.49
bird,"918",1513.95,660.62,1569.46,740.38,0.48
bird,"918",17.16,737.15,152.76,830.81,0.48
bird,"918",1178.53,818.92,1341.88,923.15,0.48
bird,"918",1671.91,997.84,1876.12,1080.0,0.44
